customer_id,segment,recency_days,frequency,monetary_value,support_ticket_count,return_rate,category_diversity,discount_usage_rate,engagement_score,churn_label,tenure_days,plan_type
C04106,At-Risk,596,7,659.38,1,0.0,5.0,0.14285714285714285,80.0,0,669,Premium
C02187,At-Risk,628,2,194.92000000000002,1,0.0,2.0,0.0,95.0,0,741,Premium
C04350,At-Risk,0,1,46.67,2,0.0,1.0,0.0,80.0,1,125,Basic
C01152,At-Risk,476,1,133.26,1,0.0,1.0,0.0,80.0,1,550,Trial
C03707,At-Risk,503,1,58.6,2,0.0,1.0,0.0,90.0,1,592,Trial
C02451,At-Risk,470,4,468.43,1,0.0,4.0,0.0,95.0,0,657,Trial
C04380,At-Risk,516,3,433.71,0,0.0,2.0,0.0,100.0,0,705,Premium
C02450,At-Risk,362,1,27.24,0,0.0,1.0,0.0,100.0,1,440,Premium
C03530,At-Risk,485,3,230.68,0,0.0,1.0,0.3333333333333333,100.0,0,597,Premium
C01548,At-Risk,237,1,131.79,0,0.0,1.0,0.0,100.0,0,272,Basic
C04378,At-Risk,419,2,206.02999999999997,1,0.0,2.0,0.0,80.0,0,544,Basic
C04375,At-Risk,460,2,104.27,2,0.0,1.0,0.0,90.0,0,479,Basic
C02149,At-Risk,605,4,277.3,1,0.0,3.0,0.0,80.0,0,675,Premium
C03534,At-Risk,544,1,109.4,1,0.0,1.0,0.0,95.0,1,765,Premium
C01119,At-Risk,528,2,137.38,0,0.0,2.0,0.5,100.0,0,753,Basic
C03621,At-Risk,582,4,418.37,0,0.0,3.0,0.0,100.0,0,643,Basic
C02151,At-Risk,640,3,532.05,2,0.0,3.0,0.0,90.0,0,711,Trial
C04369,At-Risk,394,2,379.41999999999996,0,0.0,2.0,0.5,100.0,0,401,Basic
C03535,At-Risk,456,1,62.69,0,0.0,1.0,0.0,100.0,0,505,Basic
C04119,At-Risk,588,6,399.89,1,0.16666666666666666,3.0,0.5,80.0,0,712,Basic
C02315,At-Risk,654,2,150.22,2,0.0,1.0,0.5,80.0,0,667,Basic
C04086,At-Risk,474,3,274.90999999999997,0,0.0,2.0,0.3333333333333333,100.0,0,560,Premium
C01149,At-Risk,314,2,259.28000000000003,0,0.0,2.0,0.5,100.0,1,394,Basic
C02423,At-Risk,600,4,547.3,0,0.0,4.0,0.25,100.0,0,632,Basic
C01145,At-Risk,668,2,179.70000000000002,1,0.0,2.0,0.5,95.0,1,886,Premium
C03549,At-Risk,156,1,77.57,0,0.0,1.0,0.0,100.0,0,269,Basic
C01142,At-Risk,157,1,100.62,0,0.0,1.0,0.0,100.0,1,296,Basic
C02156,At-Risk,554,4,365.07000000000005,0,0.25,2.0,0.25,100.0,0,690,Basic
C02391,At-Risk,644,4,331.99,0,0.0,3.0,0.25,100.0,0,791,Premium
C03619,At-Risk,625,4,402.78999999999996,2,0.0,4.0,0.5,80.0,1,778,Basic
C03709,At-Risk,413,2,171.49,0,0.0,2.0,0.5,100.0,0,443,Trial
C01134,At-Risk,640,5,537.8,0,0.0,3.0,0.4,100.0,0,811,Basic
C02432,At-Risk,206,2,153.53,1,0.0,2.0,0.0,95.0,0,295,Basic
C01131,At-Risk,650,4,347.04,0,0.0,3.0,0.5,100.0,0,903,Basic
C02435,At-Risk,647,2,265.04999999999995,0,0.0,1.0,0.5,100.0,0,801,Basic
C01128,At-Risk,642,4,317.40999999999997,0,0.0,2.0,0.0,100.0,0,938,Basic
C01539,At-Risk,214,2,132.07999999999998,1,0.0,1.0,0.5,95.0,1,525,Premium
C03614,At-Risk,513,6,636.03,1,0.0,5.0,0.3333333333333333,80.0,0,556,Basic
C02173,At-Risk,86,2,230.19,0,0.0,2.0,0.0,100.0,0,196,Premium
C01516,At-Risk,602,3,193.95999999999998,2,0.0,2.0,0.3333333333333333,80.0,1,761,Basic
C04279,At-Risk,575,1,147.05,1,0.0,1.0,0.0,80.0,1,579,Basic
C04278,At-Risk,492,2,343.31,2,0.0,2.0,0.5,80.0,1,662,Trial
C04115,At-Risk,449,5,544.36,1,0.0,3.0,0.2,95.0,0,649,Basic
C04275,At-Risk,516,3,234.28000000000003,1,0.3333333333333333,2.0,0.0,95.0,1,545,Basic
C01254,At-Risk,559,4,415.76,0,0.0,4.0,0.5,100.0,0,642,Trial
C04274,At-Risk,263,2,144.67000000000002,1,0.0,2.0,0.0,80.0,1,384,Trial
C01257,At-Risk,485,3,530.3,0,0.0,3.0,0.3333333333333333,100.0,0,539,Basic
C04273,At-Risk,315,1,168.58,0,0.0,1.0,0.0,100.0,1,317,Trial
C04271,At-Risk,529,2,174.35000000000002,0,0.0,2.0,0.5,100.0,0,560,Basic
C02354,At-Risk,581,5,405.63,1,0.0,5.0,0.0,95.0,1,830,Trial
C02352,At-Risk,181,1,74.27,1,0.0,1.0,0.0,95.0,1,227,Basic
C02349,At-Risk,112,2,256.5,1,0.0,2.0,0.5,80.0,1,276,Trial
C04265,At-Risk,509,1,34.98,2,0.0,1.0,0.0,80.0,1,525,Basic
C01267,At-Risk,339,1,87.14,0,0.0,1.0,0.0,100.0,1,363,Basic
C01499,At-Risk,645,2,206.77,2,0.0,2.0,0.5,80.0,1,728,Basic
C01498,At-Risk,178,1,87.44,0,0.0,1.0,0.0,100.0,1,615,Basic
C04264,At-Risk,644,3,522.07,1,0.0,3.0,0.3333333333333333,80.0,0,692,Basic
C02327,At-Risk,378,2,324.22,1,0.0,2.0,0.5,95.0,1,689,Basic
C04254,At-Risk,640,1,57.46,0,0.0,1.0,0.0,100.0,0,774,Basic
C03610,At-Risk,142,2,198.09,0,0.0,2.0,0.0,100.0,0,235,Premium
C03609,At-Risk,618,2,131.12,1,0.0,2.0,0.0,95.0,1,657,Premium
C03607,At-Risk,664,4,497.1,0,0.0,3.0,0.0,100.0,0,792,Basic
C01494,At-Risk,457,3,258.14,0,0.0,2.0,0.3333333333333333,100.0,0,582,Trial
C03586,At-Risk,440,2,245.26,1,0.0,2.0,0.0,95.0,1,730,Basic
C03602,At-Risk,569,3,212.53,0,0.0,3.0,0.0,100.0,0,605,Basic
C03599,At-Risk,441,2,229.76999999999998,1,0.0,2.0,0.0,95.0,1,551,Basic
C02182,At-Risk,461,1,46.0,2,0.0,1.0,0.0,90.0,1,579,Premium
C01497,At-Risk,341,2,304.46,1,0.0,2.0,0.0,80.0,1,363,Premium
C01273,At-Risk,488,4,384.95,1,0.0,3.0,0.5,95.0,1,684,Trial
C02343,At-Risk,420,2,93.65,0,0.0,2.0,0.5,100.0,0,533,Premium
C01271,At-Risk,456,3,360.51,0,0.0,3.0,0.3333333333333333,100.0,0,481,Basic
C03601,At-Risk,493,3,180.53,1,0.0,3.0,0.3333333333333333,95.0,0,624,Basic
C03711,At-Risk,653,4,285.7,1,0.0,2.0,0.5,95.0,0,720,Basic
C01247,At-Risk,472,3,96.81,0,0.3333333333333333,2.0,0.3333333333333333,100.0,0,496,Premium
C03583,At-Risk,132,2,237.88,0,0.0,2.0,0.0,100.0,0,247,Basic
C04310,At-Risk,588,2,241.65,0,0.0,2.0,0.0,100.0,0,862,Premium
C02387,At-Risk,360,2,319.6,0,0.0,2.0,0.5,100.0,1,400,Basic
C01515,At-Risk,414,2,119.77000000000001,1,0.0,2.0,0.5,95.0,0,472,Premium
C04308,At-Risk,475,6,549.3,1,0.0,5.0,0.3333333333333333,80.0,0,622,Premium
C03574,At-Risk,608,3,280.34000000000003,1,0.0,2.0,0.3333333333333333,95.0,0,710,Basic
C02174,At-Risk,181,1,107.0,0,0.0,1.0,0.0,100.0,1,336,Basic
C01209,At-Risk,539,2,202.95999999999998,0,0.0,1.0,0.5,100.0,0,572,Premium
C02381,At-Risk,271,1,165.32,2,0.0,1.0,0.0,90.0,1,449,Basic
C02380,At-Risk,563,4,413.33,1,0.0,2.0,0.5,95.0,0,723,Premium
C04304,At-Risk,409,1,214.98,0,0.0,1.0,0.0,100.0,1,503,Premium
C04302,At-Risk,668,1,198.64,2,0.0,1.0,0.0,80.0,1,687,Basic
C02376,At-Risk,364,2,206.54,2,0.0,2.0,0.0,90.0,0,372,Premium
C01219,At-Risk,464,1,127.59,0,0.0,1.0,0.0,100.0,0,470,Basic
C04298,At-Risk,568,4,366.52,0,0.0,3.0,0.25,100.0,0,620,Basic
C03577,At-Risk,460,2,140.87,0,0.0,1.0,0.0,100.0,0,470,Basic
C01223,At-Risk,596,3,456.18,2,0.0,3.0,0.3333333333333333,80.0,1,713,Basic
C01510,At-Risk,193,1,75.05,0,0.0,1.0,0.0,100.0,1,415,Basic
C04285,At-Risk,650,7,714.74,1,0.0,4.0,0.14285714285714285,80.0,0,725,Premium
C01241,At-Risk,550,3,234.32,1,0.0,2.0,0.0,80.0,0,587,Premium
C04113,At-Risk,419,1,222.03,0,0.0,1.0,0.0,100.0,0,428,Basic
C01504,At-Risk,378,1,78.07,2,0.0,1.0,0.0,90.0,1,522,Basic
C04288,At-Risk,444,2,161.63,1,0.0,2.0,0.5,95.0,0,516,Premium
C01235,At-Risk,9,1,129.07,1,0.0,1.0,0.0,95.0,1,206,Trial
C01502,At-Risk,112,2,306.35,0,0.0,2.0,0.5,100.0,0,194,Premium
C02367,At-Risk,627,2,208.79999999999998,2,0.0,1.0,0.5,90.0,1,773,Basic
C04112,At-Risk,543,1,145.16,1,0.0,1.0,0.0,80.0,1,616,Trial
C04293,At-Risk,538,6,635.84,1,0.0,5.0,0.3333333333333333,80.0,0,666,Basic
C01230,At-Risk,330,2,102.53,0,0.0,2.0,0.0,100.0,0,340,Basic
C02370,At-Risk,618,1,168.9,1,0.0,1.0,0.0,95.0,1,769,Premium
C02178,At-Risk,640,1,141.93,0,0.0,1.0,0.0,100.0,1,694,Basic
C04111,At-Risk,608,2,144.43,0,0.0,1.0,0.0,100.0,0,671,Premium
C02179,At-Risk,526,2,296.74,1,0.0,2.0,0.5,95.0,1,761,Premium
C02455,At-Risk,496,5,646.02,2,0.0,3.0,0.0,90.0,0,553,Basic
C03526,At-Risk,653,1,78.43,2,0.0,1.0,0.0,90.0,1,832,Basic
C02189,At-Risk,568,4,513.55,1,0.0,3.0,0.25,95.0,0,683,Basic
C04476,At-Risk,620,3,239.26999999999998,1,0.0,2.0,0.3333333333333333,95.0,0,702,Basic
C04475,At-Risk,449,5,635.37,2,0.0,5.0,0.2,90.0,0,574,Premium
C02541,At-Risk,265,2,275.88,2,0.0,2.0,0.0,80.0,1,396,Trial
C02540,At-Risk,181,1,106.71,1,0.0,1.0,0.0,80.0,1,191,Trial
C03469,At-Risk,481,3,351.74,0,0.0,3.0,0.3333333333333333,100.0,0,587,Premium
C03470,At-Risk,125,1,143.09,2,0.0,1.0,0.0,90.0,1,126,Trial
C04470,At-Risk,505,4,472.47,0,0.0,3.0,0.0,100.0,0,635,Premium
C03472,At-Risk,610,1,43.31,0,0.0,1.0,0.0,100.0,0,633,Trial
C00978,At-Risk,202,2,198.28,2,0.0,2.0,0.5,90.0,1,352,Premium
C02536,At-Risk,113,1,123.53,2,0.0,1.0,0.0,80.0,1,126,Basic
C02194,At-Risk,593,3,305.72,0,0.0,3.0,0.3333333333333333,100.0,0,871,Basic
C03728,At-Risk,345,1,104.01,1,0.0,1.0,0.0,95.0,1,379,Premium
C03726,At-Risk,493,5,362.51,0,0.0,3.0,0.4,100.0,0,658,Premium
C04065,At-Risk,635,4,378.3,0,0.0,3.0,0.5,100.0,0,1092,Premium
C00985,At-Risk,70,2,215.87,0,0.0,2.0,0.0,100.0,0,245,Basic
C04458,At-Risk,263,1,87.84,1,0.0,1.0,0.0,95.0,1,264,Basic
C03475,At-Risk,294,1,49.73,1,0.0,1.0,0.0,80.0,1,362,Basic
C02302,At-Risk,500,4,339.46000000000004,0,0.0,2.0,0.25,100.0,0,679,Basic
C02519,At-Risk,524,4,455.99,1,0.0,2.0,0.5,95.0,0,601,Basic
C01584,At-Risk,633,3,295.18,0,0.0,3.0,0.3333333333333333,100.0,0,657,Trial
C04447,At-Risk,319,2,175.46,0,0.0,2.0,0.5,100.0,1,383,Trial
C02521,At-Risk,604,4,409.29,1,0.0,3.0,0.5,80.0,1,812,Trial
C01001,At-Risk,562,8,870.3499999999999,2,0.125,4.0,0.25,80.0,0,786,Basic
C01597,At-Risk,48,2,109.82,1,0.0,2.0,0.5,95.0,1,194,Basic
C01585,At-Risk,227,2,221.60000000000002,0,0.0,2.0,0.5,100.0,1,320,Trial
C03725,At-Risk,109,2,290.7,0,0.0,1.0,0.0,100.0,1,131,Trial
C04452,At-Risk,275,1,235.81,1,0.0,1.0,0.0,95.0,1,299,Basic
C02525,At-Risk,512,4,267.22,0,0.0,3.0,0.0,100.0,0,604,Basic
C01323,At-Risk,531,1,111.84,0,0.0,1.0,0.0,100.0,1,691,Basic
C01589,At-Risk,0,2,124.43,1,0.0,2.0,0.5,95.0,1,233,Trial
C04224,At-Risk,213,2,158.88,0,0.0,2.0,0.5,100.0,0,292,Trial
C04226,At-Risk,405,2,190.68,2,0.0,2.0,0.0,80.0,1,649,Basic
C02304,At-Risk,665,7,1104.78,1,0.0,3.0,0.42857142857142855,80.0,0,988,Basic
C00966,At-Risk,202,1,151.83,1,0.0,1.0,0.0,95.0,1,234,Trial
C01599,At-Risk,191,1,101.24,1,0.0,1.0,0.0,95.0,1,268,Basic
C03453,At-Risk,333,2,171.35,0,0.0,2.0,0.0,100.0,0,396,Premium
C04494,At-Risk,287,2,311.38,0,0.0,2.0,0.0,100.0,0,351,Basic
C00931,At-Risk,273,2,297.15,0,0.0,1.0,0.0,100.0,0,338,Basic
C02568,At-Risk,652,2,183.4,0,0.0,2.0,0.5,100.0,1,744,Basic
C04492,At-Risk,532,3,330.71,0,0.0,2.0,0.3333333333333333,100.0,0,647,Premium
C02111,At-Risk,646,3,210.2,0,0.0,2.0,0.0,100.0,0,814,Premium
C00935,At-Risk,607,2,166.0,2,0.0,1.0,0.0,90.0,1,613,Basic
C02566,At-Risk,615,6,621.23,1,0.0,2.0,0.5,80.0,0,871,Premium
C00937,At-Risk,460,3,434.15,1,0.0,3.0,0.0,95.0,1,567,Trial
C02565,At-Risk,632,3,325.23,0,0.0,2.0,0.0,100.0,0,672,Trial
C02112,At-Risk,638,4,402.7,0,0.0,3.0,0.25,100.0,0,841,Basic
C01480,At-Risk,0,1,109.93,1,0.0,1.0,0.0,95.0,1,126,Trial
C00941,At-Risk,243,2,576.39,0,0.0,2.0,0.0,100.0,0,274,Basic
C04489,At-Risk,523,2,279.33,0,0.0,2.0,0.0,100.0,0,557,Basic
C02562,At-Risk,523,2,108.97,1,0.0,2.0,0.0,95.0,0,618,Basic
C03455,At-Risk,152,2,240.51,0,0.0,2.0,0.0,100.0,0,185,Premium
C02560,At-Risk,574,1,64.24,0,0.0,1.0,0.0,100.0,1,718,Basic
C02548,At-Risk,180,1,117.7,0,0.0,1.0,0.0,100.0,1,264,Trial
C03849,At-Risk,112,1,72.54,2,0.0,1.0,0.0,80.0,1,285,Premium
C00959,At-Risk,187,1,95.05,1,0.0,1.0,0.0,95.0,0,325,Basic
C01600,At-Risk,466,1,95.96,0,0.0,1.0,0.0,100.0,0,586,Basic
C02551,At-Risk,543,4,361.57,1,0.0,4.0,0.25,95.0,0,795,Basic
C02553,At-Risk,657,1,106.28,0,0.0,1.0,0.0,100.0,1,797,Basic
C02544,At-Risk,80,2,93.65,0,0.0,2.0,0.5,100.0,0,218,Basic
C00954,At-Risk,578,5,536.1800000000001,0,0.0,5.0,0.2,100.0,0,716,Basic
C02115,At-Risk,209,1,95.72,1,0.0,1.0,0.0,80.0,1,209,Basic
C03459,At-Risk,58,2,157.84,1,0.0,2.0,0.0,95.0,1,180,Trial
C02300,At-Risk,101,2,196.43,0,0.0,2.0,0.5,100.0,0,260,Basic
C04062,At-Risk,512,4,427.18,1,0.0,3.0,0.25,95.0,0,565,Premium
C02558,At-Risk,668,4,197.49,0,0.0,3.0,0.0,100.0,0,839,Basic
C04061,At-Risk,677,6,504.05,1,0.0,4.0,0.0,80.0,0,855,Basic
C00953,At-Risk,84,2,175.93,0,0.0,2.0,0.0,100.0,1,190,Basic
C01608,At-Risk,115,1,111.24,1,0.0,1.0,0.0,95.0,0,214,Basic
C03484,At-Risk,495,4,387.73,0,0.25,2.0,0.0,100.0,0,520,Basic
C04438,At-Risk,494,2,164.18,0,0.0,2.0,0.0,100.0,1,638,Basic
C04408,At-Risk,495,1,85.96,0,0.0,1.0,0.0,100.0,1,551,Premium
C04404,At-Risk,373,1,154.39,1,0.0,1.0,0.0,95.0,1,428,Premium
C01067,At-Risk,509,5,406.09,0,0.0,3.0,0.4,100.0,0,631,Premium
C01068,At-Risk,499,1,83.27,0,0.0,1.0,0.0,100.0,0,546,Basic
C02478,At-Risk,635,3,470.06,0,0.0,2.0,0.3333333333333333,100.0,0,817,Premium
C03510,At-Risk,628,5,534.4399999999999,0,0.0,3.0,0.0,100.0,0,674,Basic
C01484,At-Risk,293,1,58.87,2,0.0,1.0,0.0,80.0,1,306,Premium
C01072,At-Risk,444,2,124.67,2,0.0,2.0,0.5,80.0,1,456,Basic
C02475,At-Risk,670,5,391.24,0,0.0,4.0,0.0,100.0,0,744,Trial
C02140,At-Risk,336,1,126.32,1,0.0,1.0,0.0,95.0,0,354,Premium
C01075,At-Risk,294,1,80.01,2,0.0,1.0,0.0,80.0,1,355,Basic
C02473,At-Risk,653,5,481.09000000000003,0,0.0,4.0,0.2,100.0,0,835,Basic
C01077,At-Risk,480,1,69.29,1,0.0,1.0,0.0,80.0,0,575,Premium
C01078,At-Risk,544,3,211.51999999999998,0,0.0,3.0,0.0,100.0,0,643,Basic
C02472,At-Risk,588,4,434.38,0,0.0,2.0,0.5,100.0,0,761,Basic
C02141,At-Risk,135,1,53.43,0,0.0,1.0,0.0,100.0,0,187,Trial
C03511,At-Risk,484,5,435.48,0,0.0,3.0,0.2,100.0,0,586,Basic
C02460,At-Risk,236,2,156.61,2,0.0,2.0,0.0,80.0,0,341,Basic
C04386,At-Risk,593,8,789.79,2,0.0,3.0,0.5,90.0,0,783,Premium
C02145,At-Risk,677,3,226.31,0,0.3333333333333333,2.0,0.3333333333333333,100.0,0,777,Basic
C03713,At-Risk,559,1,205.53,0,0.0,1.0,0.0,100.0,1,745,Premium
C01096,At-Risk,349,2,96.31,1,0.0,1.0,0.5,95.0,1,519,Trial
C01095,At-Risk,483,7,877.34,1,0.0,3.0,0.0,80.0,0,613,Basic
C02136,At-Risk,668,5,497.69,0,0.0,3.0,0.2,100.0,0,804,Premium
C01094,At-Risk,649,1,75.22,1,0.0,1.0,0.0,95.0,1,654,Trial
C01090,At-Risk,426,1,88.71,0,0.0,1.0,0.0,100.0,0,470,Basic
C04393,At-Risk,597,4,355.02,0,0.0,2.0,0.0,100.0,0,669,Premium
C01557,At-Risk,397,2,192.89,2,0.0,2.0,0.0,90.0,1,439,Trial
C02468,At-Risk,268,1,53.55,1,0.0,1.0,0.0,95.0,1,309,Basic
C01083,At-Risk,480,1,40.95,0,0.0,1.0,0.0,100.0,0,483,Premium
C01082,At-Risk,463,4,443.49,0,0.0,3.0,0.0,100.0,0,584,Premium
C03513,At-Risk,545,9,781.49,2,0.1111111111111111,4.0,0.1111111111111111,90.0,0,787,Basic
C01580,At-Risk,573,1,62.81,1,0.0,1.0,0.0,95.0,1,590,Trial
C02486,At-Risk,559,5,493.02,1,0.0,3.0,0.2,95.0,0,870,Basic
C01053,At-Risk,642,1,94.9,1,0.0,1.0,0.0,80.0,1,667,Premium
C02512,At-Risk,457,4,380.56,0,0.0,3.0,0.5,100.0,1,644,Trial
C02511,At-Risk,454,3,483.08,2,0.0,3.0,0.3333333333333333,80.0,1,514,Basic
C04434,At-Risk,446,2,183.36,2,0.0,1.0,0.5,80.0,1,559,Premium
C01579,At-Risk,87,1,79.34,1,0.0,1.0,0.0,95.0,1,146,Trial
C01017,At-Risk,386,2,304.61,0,0.0,2.0,0.0,100.0,0,577,Basic
C02507,At-Risk,248,1,51.45,0,0.0,1.0,0.0,100.0,1,297,Basic
C01019,At-Risk,646,5,374.33,0,0.0,4.0,0.4,100.0,0,763,Basic
C01577,At-Risk,246,2,129.14,0,0.0,2.0,0.0,100.0,1,391,Trial
C04233,At-Risk,179,1,94.91,0,0.0,1.0,0.0,100.0,0,302,Trial
C04427,At-Risk,286,1,78.52,2,0.0,1.0,0.0,90.0,1,393,Trial
C02305,At-Risk,610,1,77.52,0,0.0,1.0,0.0,100.0,0,684,Basic
C02502,At-Risk,542,5,359.34,0,0.0,4.0,0.4,100.0,0,615,Premium
C01029,At-Risk,470,1,59.62,0,0.0,1.0,0.0,100.0,0,472,Basic
C01030,At-Risk,292,1,111.98,2,0.0,1.0,0.0,90.0,1,343,Basic
C04423,At-Risk,141,2,185.74,1,0.0,1.0,0.5,95.0,0,170,Premium
C01033,At-Risk,238,1,140.01,0,0.0,1.0,0.0,100.0,0,337,Premium
C01035,At-Risk,543,3,173.51,0,0.0,2.0,0.3333333333333333,100.0,0,684,Basic
C01052,At-Risk,27,1,64.77,2,0.0,1.0,0.0,90.0,1,144,Basic
C02487,At-Risk,288,1,82.71,0,0.0,1.0,0.0,100.0,0,389,Basic
C02306,At-Risk,573,3,375.68,1,0.0,1.0,0.3333333333333333,95.0,0,704,Premium
C01049,At-Risk,465,5,436.86,0,0.4,3.0,0.4,100.0,0,611,Basic
C02489,At-Risk,628,4,462.71,0,0.0,3.0,0.25,100.0,0,727,Basic
C01567,At-Risk,543,2,175.24,0,0.0,2.0,0.5,100.0,0,647,Premium
C04413,At-Risk,291,1,69.93,0,0.0,1.0,0.0,100.0,1,304,Basic
C02491,At-Risk,465,1,128.16,1,0.0,1.0,0.0,95.0,1,665,Premium
C02495,At-Risk,660,3,283.64,1,0.0,2.0,0.3333333333333333,80.0,0,681,Basic
C04076,At-Risk,472,7,857.3399999999999,1,0.0,4.0,0.42857142857142855,80.0,0,511,Premium
C04075,At-Risk,591,3,219.3,2,0.0,3.0,0.0,80.0,1,990,Trial
C04235,At-Risk,381,2,145.57,0,0.0,2.0,0.5,100.0,0,488,Basic
C01037,At-Risk,629,1,96.3,0,0.0,1.0,0.0,100.0,1,645,Basic
C04074,At-Risk,115,1,133.78,0,0.0,1.0,0.0,100.0,0,126,Basic
C01045,At-Risk,421,2,291.12,0,0.0,2.0,0.0,100.0,1,725,Basic
C00559,At-Risk,336,1,61.33,0,0.0,1.0,0.0,100.0,0,368,Basic
C03345,At-Risk,550,1,61.28,1,0.0,1.0,0.0,95.0,0,618,Premium
C03612,At-Risk,489,1,70.01,2,0.0,1.0,0.0,90.0,1,519,Trial
C00304,At-Risk,502,2,301.15999999999997,1,0.0,2.0,0.5,95.0,0,765,Basic
C03235,At-Risk,164,1,117.02,1,0.0,1.0,0.0,80.0,1,249,Trial
C00307,At-Risk,128,2,203.74,1,0.0,2.0,0.5,80.0,1,305,Basic
C01986,At-Risk,460,3,354.2,0,0.0,2.0,0.3333333333333333,100.0,0,767,Basic
C04844,At-Risk,594,4,404.38,1,0.0,2.0,0.5,80.0,0,678,Basic
C00310,At-Risk,391,2,89.21000000000001,0,0.0,2.0,0.0,100.0,0,443,Basic
C02939,At-Risk,349,2,132.24,0,0.0,2.0,0.5,100.0,0,458,Premium
C01987,At-Risk,619,3,400.11,0,0.0,3.0,0.0,100.0,0,731,Basic
C00111,At-Risk,227,1,57.95,1,0.0,1.0,0.0,95.0,1,248,Trial
C00315,At-Risk,28,2,250.82,0,0.0,2.0,0.5,100.0,1,128,Basic
C03237,At-Risk,624,6,551.49,2,0.0,4.0,0.16666666666666666,90.0,0,844,Basic
C03815,At-Risk,528,3,424.4,0,0.0,2.0,0.3333333333333333,100.0,0,822,Trial
C00318,At-Risk,524,5,277.12,2,0.2,3.0,0.2,90.0,0,707,Premium
C01989,At-Risk,560,5,353.88,2,0.0,3.0,0.4,90.0,1,683,Basic
C00320,At-Risk,574,2,396.34000000000003,2,0.0,2.0,0.0,80.0,0,595,Basic
C00321,At-Risk,296,3,182.72,2,0.0,3.0,0.0,80.0,0,439,Basic
C00322,At-Risk,11,2,225.33999999999997,1,0.0,1.0,0.5,80.0,0,199,Basic
C03239,At-Risk,585,2,250.7,1,0.0,2.0,0.0,80.0,1,649,Basic
C04174,At-Risk,38,2,83.47,1,0.0,2.0,0.5,80.0,0,148,Basic
C03242,At-Risk,602,2,167.19,2,0.0,2.0,0.5,80.0,0,696,Basic
C04838,At-Risk,516,5,424.88,1,0.0,3.0,0.4,80.0,0,584,Basic
C02930,At-Risk,319,1,128.27,0,0.0,1.0,0.0,100.0,0,337,Basic
C02929,At-Risk,627,8,844.36,1,0.0,4.0,0.5,80.0,0,952,Trial
C02252,At-Risk,536,6,325.88,2,0.16666666666666666,3.0,0.16666666666666666,90.0,0,665,Basic
C01400,At-Risk,560,2,165.0,1,0.0,1.0,0.0,95.0,0,584,Basic
C01985,At-Risk,452,6,432.78,2,0.0,3.0,0.5,90.0,0,648,Premium
C02943,At-Risk,642,2,227.19,2,0.0,2.0,0.0,80.0,1,1079,Premium
C04848,At-Risk,0,2,165.1,1,0.0,2.0,0.0,95.0,1,209,Basic
C01818,At-Risk,446,3,340.93,1,0.0,3.0,0.3333333333333333,95.0,0,615,Premium
C03828,At-Risk,519,3,305.34000000000003,1,0.0,2.0,0.0,95.0,0,704,Basic
C04862,At-Risk,491,2,207.55,1,0.0,1.0,0.0,95.0,1,507,Trial
C03227,At-Risk,414,2,144.67000000000002,0,0.0,2.0,0.5,100.0,0,441,Basic
C01826,At-Risk,210,2,368.41,0,0.0,1.0,0.5,100.0,1,607,Basic
C00277,At-Risk,219,2,124.85999999999999,2,0.0,2.0,0.0,90.0,1,296,Basic
C04859,At-Risk,222,2,183.07,2,0.0,2.0,0.0,90.0,1,530,Trial
C02249,At-Risk,258,2,111.33,0,0.0,2.0,0.5,100.0,0,346,Premium
C00558,At-Risk,320,1,110.59,2,0.0,1.0,0.0,80.0,1,352,Trial
C00281,At-Risk,636,1,156.38,0,0.0,1.0,0.0,100.0,0,711,Basic
C00282,At-Risk,567,1,47.29,1,0.0,1.0,0.0,95.0,1,707,Basic
C00283,At-Risk,488,4,395.28000000000003,0,0.0,4.0,0.5,100.0,0,591,Premium
C03050,At-Risk,555,2,135.85,0,0.0,2.0,0.0,100.0,1,633,Basic
C00108,At-Risk,126,1,80.62,2,0.0,1.0,0.0,80.0,1,316,Basic
C03230,At-Risk,420,1,35.31,2,0.0,1.0,0.0,90.0,1,570,Basic
C02952,At-Risk,355,2,143.92,0,0.0,2.0,0.0,100.0,0,371,Basic
C02951,At-Risk,204,2,212.76,0,0.0,2.0,0.5,100.0,0,326,Basic
C02950,At-Risk,566,2,324.20000000000005,0,0.0,2.0,0.5,100.0,0,645,Basic
C00290,At-Risk,0,2,216.39,2,0.0,2.0,0.5,90.0,1,149,Basic
C00292,At-Risk,134,1,58.38,2,0.0,1.0,0.0,90.0,1,214,Trial
C03918,At-Risk,423,1,158.25,1,0.0,1.0,0.0,95.0,1,535,Premium
C04173,At-Risk,165,2,196.11,1,0.0,2.0,0.0,95.0,1,300,Basic
C00114,At-Risk,607,3,210.39999999999998,0,0.0,3.0,0.0,100.0,0,879,Basic
C01819,At-Risk,581,2,137.24,1,0.0,2.0,0.5,80.0,1,824,Basic
C00297,At-Risk,439,1,193.82,2,0.0,1.0,0.0,80.0,1,752,Basic
C00298,At-Risk,312,3,335.89,1,0.0,3.0,0.3333333333333333,95.0,0,449,Basic
C01877,At-Risk,160,1,147.72,2,0.0,1.0,0.0,80.0,1,186,Premium
C04854,At-Risk,343,1,112.59,2,0.0,1.0,0.0,80.0,1,415,Trial
C00270,At-Risk,653,1,86.5,0,0.0,1.0,0.0,100.0,1,670,Premium
C03931,At-Risk,248,2,187.34,0,0.0,2.0,0.0,100.0,1,447,Basic
